% Module: Scope, ID: c0p1t6p1cfm0
% Device: DEV4810
% Time: 2026/03/10 11:44:00
% 波形 通道1, /dev4810/scopes/0/wave.0
% 时间 (s); 波形 通道1  波形 (V)
-0.5352720166666667; 0.489939779043
-0.5352037500000001; 0.490136653185
-0.5351354833333334; 0.490136653185
-0.5350672166666667; 0.490333527327
-0.5349989500000001; 0.490464776754
-0.5349306833333334; 0.490563213825
-0.5348624166666667; 0.490661680698
-0.5347941500000001; 0.490792930126
-0.5347258833333334; 0.490924179554
-0.5346576166666667; 0.491055428982
-0.5345893500000001; 0.49118667841
-0.5345210833333334; 0.491252303123
-0.5344528166666667; 0.491350740194
-0.5343845500000001; 0.491514831781
-0.5343162833333334; 0.491613268852
-0.5342480166666667; 0.49174451828
-0.5341797500000001; 0.49174451828
-0.5341114833333334; 0.491974204779
-0.5340432166666667; 0.492039829493
-0.5339749500000001; 0.492171108723
-0.5339066833333334; 0.492269545794
-0.5338384166666668; 0.492335170507
-0.5337701500000001; 0.492499232292
-0.5337018833333333; 0.49263048172
-0.5336336166666668; 0.492663294077
-0.53356535; 0.492827355862
-0.5334970833333333; 0.492925792933
-0.5334288166666667; 0.493057072163
-0.53336055; 0.493122696877
-0.5332922833333333; 0.493286758661
-0.5332240166666667; 0.493418008089
-0.53315575; 0.493549257517
-0.5330874833333333; 0.493614882231
-0.5330192166666667; 0.493811786175
-0.53295095; 0.493877410889
-0.5328826833333333; 0.494008660316
-0.5328144166666667; 0.494107097387
-0.53274615; 0.494172722101
-0.5326778833333333; 0.494303971529
-0.5326096166666667; 0.4944024086
-0.53254135; 0.49453368783
-0.5324730833333334; 0.494664937258
-0.5324048166666667; 0.494763374329
-0.53233655; 0.494861811399
-0.5322682833333334; 0.495091497898
-0.5322000166666667; 0.495157122612
-0.53213175; 0.495255559683
-0.5320634833333334; 0.495321214199
-0.5319952166666667; 0.49541965127
-0.53192695; 0.495550900698
-0.5318586833333334; 0.495714962482
-0.5317904166666667; 0.495813399553
-0.53172215; 0.495911836624
-0.5316538833333334; 0.496075898409
-0.5315856166666667; 0.496108710766
-0.53151735; 0.496239989996
-0.5314490833333334; 0.49630561471
-0.5313808166666667; 0.496502488852
-0.53131255; 0.496633738279
-0.5312442833333334; 0.496666550636
-0.5311760166666667; 0.496863424778
-0.5311077500000001; 0.496961891651
-0.5310394833333334; 0.497093141079
-0.5309712166666667; 0.497158765793
-0.5309029500000001; 0.497224390507
-0.5308346833333334; 0.497322827578
-0.5307664166666667; 0.497454077005
-0.5306981500000001; 0.497585326433
-0.5306298833333334; 0.497683763504
-0.5305616166666667; 0.497782230377
-0.5304933500000001; 0.497913479805
-0.5304250833333334; 0.498011916876
-0.5303568166666667; 0.498110353947
-0.5302885500000001; 0.498208791018
-0.5302202833333334; 0.498307228088
-0.5301520166666667; 0.498405665159
-0.5300837500000001; 0.498536944389
-0.5300154833333334; 0.498668193817
-0.5299472166666667; 0.498766630888
-0.5298789500000001; 0.498897880316
-0.5298106833333334; 0.498996317387
-0.5297424166666667; 0.499061942101
-0.5296741500000001; 0.499160379171
-0.5296058833333334; 0.499324470758
-0.5295376166666668; 0.499422907829
-0.5294693500000001; 0.499488532543
-0.5294010833333334; 0.499652594328
-0.5293328166666668; 0.499751031399
-0.5292645500000001; 0.499915093184
-0.5291962833333334; 0.499882280827
-0.5291280166666668; 0.499980717897
-0.5290597500000001; 0.500079154968
-0.5289914833333333; 0.500210404396
-0.5289232166666668; 0.50027602911
-0.52885495; 0.500505745411
-0.5287866833333333; 0.500472962856
-0.5287184166666667; 0.500636994839
-0.52865015; 0.500669836998
-0.5285818833333333; 0.500801086426
-0.5285136166666667; 0.500899493694
-0.52844535; 0.500997960567
-0.5283770833333333; 0.501030743122
-0.5283088166666667; 0.50116199255
-0.52824055; 0.501326084137
-0.5281722833333333; 0.501326084137
-0.5281040166666667; 0.501457333565
-0.52803575; 0.501555800438
-0.5279674833333334; 0.501654207706
-0.5278992166666667; 0.50171983242
-0.52783095; 0.501851081848
-0.5277626833333334; 0.501916706562
-0.5276944166666667; 0.502048015594
-0.52762615; 0.502179265022
-0.5275578833333334; 0.502343297005
-0.5274896166666667; 0.502376139164
-0.52742135; 0.502441763878
-0.5273530833333334; 0.502540171146
-0.5272848166666667; 0.502737045288
-0.52721655; 0.502737045288
-0.5271482833333334; 0.502901136875
-0.5270800166666667; 0.502999603748
-0.52701175; 0.503032386303
-0.5269434833333334; 0.50319647789
-0.5268752166666667; 0.503294885159
-0.52680695; 0.503327727318
-0.5267386833333334; 0.503557384014
-0.5266704166666667; 0.503623068333
-0.52660215; 0.503688693047
-0.5265338833333334; 0.503819942474
-0.5264656166666667; 0.503918349743
-0.5263973500000001; 0.504049599171
-0.5263290833333334; 0.50408244133
-0.5262608166666667; 0.504246473312
-0.5261925500000001; 0.504279315472
-0.5261242833333334; 0.50437772274
-0.5260560166666667; 0.504541814327
-0.5259877500000001; 0.504607439041
-0.5259194833333334; 0.504673063755
-0.5258512166666667; 0.504771530628
-0.5257829500000001; 0.504869937897
-0.5257146833333334; 0.50496840477
-0.5256464166666667; 0.505099654198
-0.5255781500000001; 0.505165278912
-0.5255098833333334; 0.505263745785
-0.5254416166666667; 0.505394995213
-0.5253733500000001; 0.505460619926
-0.5253050833333334; 0.505624651909
-0.5252368166666667; 0.505690276623
-0.5251685500000001; 0.505690276623
-0.5251002833333334; 0.50585436821
-0.5250320166666667; 0.505887150764
-0.5249637500000001; 0.506018459797
-0.5248954833333334; 0.506116867065
-0.5248272166666668; 0.506182491779
-0.5247589500000001; 0.506280958652
-0.5246906833333334; 0.506379365921
-0.5246224166666668; 0.506444990635
-0.5245541500000001; 0.506576240063
-0.5244858833333333; 0.506674706936
-0.5244176166666668; 0.506674706936
-0.52434935; 0.506871581078
-0.5242810833333333; 0.506937205791
-0.5242128166666667; 0.507068455219
-0.52414455; 0.507035672665
-0.5240762833333333; 0.507199704647
-0.5240080166666667; 0.507232546806
-0.52393975; 0.507330954075
-0.5238714833333333; 0.507462203503
-0.5238032166666667; 0.507593512535
-0.52373495; 0.507593512535
-0.5236666833333333; 0.50762629509
-0.5235984166666667; 0.507757544518
-0.52353015; 0.507856011391
-0.5234618833333333; 0.507888793945
-0.5233936166666667; 0.508052885532
-0.52332535; 0.508118510246
-0.5232570833333334; 0.508151292801
-0.5231888166666667; 0.508282542229
-0.52312055; 0.508348166943
-0.5230522833333334; 0.50851225853
-0.5229840166666667; 0.508610725403
-0.52291575; 0.508709132671
-0.5228474833333334; 0.508676350117
-0.5227792166666667; 0.508840382099
-0.52271095; 0.508906006813
-0.5226426833333334; 0.509037256241
-0.5225744166666667; 0.509037256241
-0.52250615; 0.509135723114
-0.5224378833333334; 0.509266972542
-0.5223696166666667; 0.509299814701
-0.52230135; 0.509463846684
-0.5222330833333334; 0.509529471397
-0.5221648166666667; 0.509660720825
-0.52209655; 0.509726345539
-0.5220282833333334; 0.509824812412
-0.5219600166666667; 0.509890437126
-0.52189175; 0.510021686554
-0.5218234833333334; 0.510054528713
-0.5217552166666667; 0.510185778141
-0.5216869500000001; 0.510218560696
-0.5216186833333334; 0.510317027569
-0.5215504166666667; 0.510546684265
-0.5214821500000001; 0.510579526424
-0.5214138833333334; 0.510612308979
-0.5213456166666667; 0.510645151138
-0.5212773500000001; 0.510809242725
-0.5212090833333334; 0.510940492153
-0.5211408166666667; 0.511006116867
-0.5210725500000001; 0.511071741581
-0.5210042833333334; 0.511170148849
-0.5209360166666667; 0.511268615723
-0.5208677500000001; 0.511268615723
-0.5207994833333334; 0.511498272419
-0.5207312166666667; 0.511531114578
