% Module: Scope, ID: c0p1t6p1cfm0
% Device: DEV4810
% Time: 2026/03/10 11:34:43
% 波形 通道1, /dev4810/scopes/0/wave.0
% 时间 (s); 波形 通道1  波形 (V)
-0.5352791333333333; 0.498175978661
-0.5352108666666667; 0.498274415731
-0.5351426; 0.498340040445
-0.5350743333333333; 0.498438477516
-0.5350060666666667; 0.498504132032
-0.5349378; 0.498569756746
-0.5348695333333333; 0.498668193817
-0.5348012666666667; 0.498799443245
-0.534733; 0.498799443245
-0.5346647333333333; 0.498897880316
-0.5345964666666667; 0.49896350503
-0.5345282; 0.499094754457
-0.5344599333333333; 0.499127566814
-0.5343916666666667; 0.499258816242
-0.5343234; 0.499324470758
-0.5342551333333333; 0.499422907829
-0.5341868666666667; 0.499488532543
-0.5341186; 0.499554157257
-0.5340503333333333; 0.499619781971
-0.5339820666666667; 0.499685406685
-0.5339138; 0.499783843756
-0.5338455333333334; 0.499882280827
-0.5337772666666667; 0.499915093184
-0.533709; 0.500013530254
-0.5336407333333334; 0.500046372414
-0.5335724666666667; 0.500177621841
-0.5335042; 0.500177621841
-0.5334359333333334; 0.500308871269
-0.5333676666666667; 0.500374495983
-0.5332994; 0.500472962856
-0.5332311333333334; 0.50053858757
-0.5331628666666667; 0.500604212284
-0.5330946; 0.500669836998
-0.5330263333333334; 0.500669836998
-0.5329580666666667; 0.50083386898
-0.5328898; 0.500965118408
-0.5328215333333334; 0.500997960567
-0.5327532666666667; 0.501129209995
-0.532685; 0.501194834709
-0.5326167333333334; 0.501227617264
-0.5325484666666667; 0.501260459423
-0.5324802000000001; 0.50142455101
-0.5324119333333334; 0.501457333565
-0.5323436666666667; 0.501555800438
-0.5322754000000001; 0.501621425152
-0.5322071333333334; 0.50175267458
-0.5321388666666667; 0.50171983242
-0.5320706000000001; 0.501818299294
-0.5320023333333334; 0.501916706562
-0.5319340666666666; 0.502015173435
-0.5318658000000001; 0.502146422863
-0.5317975333333333; 0.502179265022
-0.5317292666666666; 0.502277672291
-0.5316610000000001; 0.502277672291
-0.5315927333333333; 0.502474546432
-0.5315244666666666; 0.502474546432
-0.5314562; 0.50260579586
-0.5313879333333333; 0.50263863802
-0.5313196666666666; 0.502737045288
-0.5312514; 0.502769887447
-0.5311831333333333; 0.502901136875
-0.5311148666666667; 0.502933979034
-0.5310466; 0.503032386303
-0.5309783333333333; 0.503130853176
-0.5309100666666667; 0.50319647789
-0.5308418; 0.503327727318
-0.5307735333333333; 0.503426134586
-0.5307052666666667; 0.503426134586
-0.530637; 0.503458976746
-0.5305687333333333; 0.503590226173
-0.5305004666666667; 0.503590226173
-0.5304322; 0.50375431776
-0.5303639333333333; 0.503819942474
-0.5302956666666667; 0.503852725029
-0.5302274; 0.503918349743
-0.5301591333333333; 0.504016816616
-0.5300908666666667; 0.504180848598
-0.5300226; 0.504180848598
-0.5299543333333333; 0.504213690758
-0.5298860666666667; 0.504279315472
-0.5298178; 0.50437772274
-0.5297495333333333; 0.504410564899
-0.5296812666666667; 0.504541814327
-0.529613; 0.504607439041
-0.5295447333333334; 0.504673063755
-0.5294764666666667; 0.504771530628
-0.5294082; 0.504837155342
-0.5293399333333334; 0.504902780056
-0.5292716666666667; 0.504902780056
-0.5292034; 0.505034029484
-0.5291351333333334; 0.505099654198
-0.5290668666666667; 0.505165278912
-0.5289986; 0.505263745785
-0.5289303333333334; 0.505329370499
-0.5288620666666667; 0.505394995213
-0.5287938; 0.505493402481
-0.5287255333333334; 0.505591869354
-0.5286572666666667; 0.505657494068
-0.528589; 0.505723118782
-0.5285207333333334; 0.505788743496
-0.5284524666666667; 0.505887150764
-0.5283842; 0.505952775478
-0.5283159333333334; 0.505985617638
-0.5282476666666667; 0.506084084511
-0.5281794; 0.506182491779
-0.5281111333333334; 0.506280958652
-0.5280428666666667; 0.506346583366
-0.5279746000000001; 0.506379365921
-0.5279063333333334; 0.506477832794
-0.5278380666666667; 0.506576240063
-0.5277698000000001; 0.506609082222
-0.5277015333333334; 0.506707489491
-0.5276332666666667; 0.506773114204
-0.5275650000000001; 0.506805956364
-0.5274967333333334; 0.506937205791
-0.5274284666666667; 0.506970047951
-0.5273602000000001; 0.507134079933
-0.5272919333333334; 0.507166922092
-0.5272236666666666; 0.507232546806
-0.5271554000000001; 0.507363796234
-0.5270871333333333; 0.507363796234
-0.5270188666666666; 0.507495045662
-0.5269506; 0.507560670376
-0.5268823333333333; 0.50762629509
-0.5268140666666666; 0.507691919804
-0.5267458; 0.507790386677
-0.5266775333333333; 0.507823169231
-0.5266092666666666; 0.507954418659
-0.526541; 0.507987260818
-0.5264727333333333; 0.508020043373
-0.5264044666666667; 0.508085668087
-0.5263362; 0.508249759674
-0.5262679333333333; 0.508282542229
-0.5261996666666667; 0.508348166943
-0.5261314; 0.508446633816
-0.5260631333333333; 0.508479475975
-0.5259948666666667; 0.508577883244
-0.5259266; 0.508643507957
-0.5258583333333333; 0.508709132671
-0.5257900666666667; 0.508807599545
-0.5257218; 0.508971631527
-0.5256535333333333; 0.509004473686
-0.5255852666666667; 0.509004473686
-0.525517; 0.509135723114
-0.5254487333333333; 0.509234189987
-0.5253804666666667; 0.509266972542
-0.5253122; 0.509365439415
-0.5252439333333333; 0.50939822197
-0.5251756666666667; 0.509496688843
-0.5251074; 0.509595096111
-0.5250391333333333; 0.509660720825
-0.5249708666666667; 0.509759187698
-0.5249026; 0.509791970253
-0.5248343333333334; 0.509824812412
-0.5247660666666667; 0.50995606184
-0.5246978; 0.510054528713
-0.5246295333333334; 0.510054528713
-0.5245612666666667; 0.510120153427
-0.524493; 0.510218560696
-0.5244247333333334; 0.510251402855
-0.5243564666666667; 0.510349810123
-0.5242882; 0.510448276997
-0.5242199333333334; 0.510513901711
-0.5241516666666667; 0.510612308979
-0.5240834; 0.510645151138
-0.5240151333333334; 0.510677933693
-0.5239468666666667; 0.510809242725
-0.5238786; 0.510874867439
-0.5238103333333334; 0.510907649994
-0.5237420666666667; 0.511038899422
-0.5236738; 0.511104524136
